% Device,CC1747002
% File name,CC1747002_20240418_090416
% Cast time (UTC),2024-04-18 09:04:16
% Cast time (local),2024-04-18 09:04:16
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,60
% Default altitude,10
% Start latitude,59.8809856
% Start longitude,10.6464117
% Start altitude,40.880001068115234
% Start GPS horizontal error(Meter),2.2000000476837158
% Start GPS vertical error(Meter),3.9600000381469727
% Start GPS number of satellites,5
% End latitude,59.8811017
% End longitude,10.6463849
% End altitude,1.6000000238418579
% End GPS horizontal error(Meter),9.2899999618530273
% End GPS vertical error(Meter),18.3799991607666
% End GPS number of satellites,5
% Cast duration (Seconds),154.6
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15034803165056532,6.1839790702509818,21214.3203125,34014.774485174865,20.469218256626146,1457.2190002861235,1016.0777407394828
0.44999999999999996,0.45101458790747095,6.1867397112022324,21360.409057155332,34245.979629417154,20.621520224003245,1457.4259676346446,1016.1987192040483
0.74999999999999989,0.75164505392039482,6.2886960060873918,21609.417091494041,34532.306950871025,20.821849504198042,1458.1004508722142,1016.3481230921876
1.05,1.0522019316891071,6.3382381557481722,22063.286691823356,35201.861990726538,21.269453827679609,1458.8682713521439,1016.69680054239
1.35,1.3526526179462985,6.4440726013105811,22584.185094149314,35911.673052822065,21.751775040063876,1459.9083602041158,1017.0670755818238
1.65,1.6530161842699283,6.4684888728142633,22865.697978183493,36331.102631904978,22.03286547178131,1460.3639323499447,1017.2870311243703
1.9500000000000002,1.9533319461829752,6.4851374008798661,23002.011018958252,36528.363726174262,22.165804066172971,1460.6026274542899,1017.3912719739894
2.25,2.2536096665756946,6.4917216327949925,23190.773174899074,36820.427675107741,22.36065340550369,1460.8777092700771,1017.5451919173796
2.55,2.55384834497069,6.5128202037770633,23338.6738051447,37030.442934376551,22.502894381352522,1461.145972619029,1017.6562681364791
2.85,2.854057200633572,6.51075745492151,23445.6948707551,37202.683725226081,22.61721030383713,1461.2852771503478,1017.7477526382932
3.15,3.1542454418832322,6.4747847910620004,23475.688430860911,37292.849795000635,22.672645795695896,1461.2133626332684,1017.7964257323821
3.4499999999999997,3.4544190862763449,6.3837398215072865,23466.718826700882,37386.7470227674,22.723545744298857,1460.9117126994088,1017.8471234340486
3.75,3.7545766370652016,6.3248097851664635,23491.427046831508,37496.519863874208,22.788989263677028,1460.7584738843339,1017.9059578341418
4.05,4.05471358858752,6.2891662431039066,23560.239966064353,37649.197461848322,22.885949931768167,1460.7394271440999,1017.9872307513534
4.35,4.3548343296118093,6.2778353336989081,23584.860590385892,37702.194443385015,22.919668915896239,1460.7403044927535,1018.016306466295
4.6499999999999995,4.6549440081773641,6.2629242663811953,23627.383738167191,37788.185674580454,22.974898828002374,1460.7535167237813,1018.0626676343981
4.9499999999999993,4.955031576679839,6.1471527576540392,23662.477517910742,37984.976832426473,23.090620810295391,1460.4305820573095,1018.1667126266542
5.2499999999999991,5.2550894324852147,6.0066201282972962,23671.212919325371,38171.22411501169,23.195669577176439,1459.991695288868,1018.2646872457085
5.55,5.5551154977166419,5.8893184779536982,23720.783411490767,38396.41756489504,23.329436049068327,1459.6828485564124,1018.3828800169978
5.85,5.8551172180940663,5.85121626166185,23746.356486697892,38485.284154270092,23.383209525092543,1459.5985748640212,1018.4303398745029
6.1499999999999995,6.155105919028073,5.8035809285581061,23757.436359301279,38562.783356911073,23.428043305339976,1459.4636913413594,1018.4716634963597
6.4499999999999993,6.4550802128720495,5.7439674368368516,23777.6449470968,38670.423711493509,23.49119691744799,1459.3022907532875,1018.5285549607636
6.7499999999999991,6.7550399776935928,5.6871980086289895,23782.62144280742,38750.070039173894,23.53603717531659,1459.1293023578423,1018.5707146301754
7.0499999999999989,7.054988139934288,5.6338732867886181,23784.120288622293,38819.96910080516,23.574811532255708,1458.9626500035063,1018.6077403287077
7.35,7.3549225174988582,5.5795303572313806,23808.049840739051,38928.08287539475,23.638805008135961,1458.8233449620614,1018.6647287819353
7.6499999999999995,7.6548408781907717,5.5107607483625562,23815.373447992872,39027.826353479228,23.695043087189976,1458.6142412309446,1018.7169254082214
7.9499999999999993,7.954742980311063,5.4522041008546278,23837.750390795962,39139.614183340782,23.760693589829611,1458.4590377987106,1018.7755682075089
8.25,8.2546170752954389,5.3887786222008307,23941.230249363311,39391.5638186801,23.918802672933783,1458.4001522722949,1018.9076132140183
8.5499999999999989,8.554466132231525,5.3048682152543938,23920.651437157998,39466.681173550183,23.95602360055641,1458.1030170894005,1018.9460980572526
8.85,8.8542925644115744,5.1760281372320929,23954.819129677169,39691.802746102614,24.085952561605929,1457.7350753558987,1019.0617812546122
9.1499999999999986,9.1540841808771471,5.0707594336191466,24012.723862899824,39927.032630997623,24.225890022567611,1457.4772007670654,1019.1831655750697
9.45,9.4538345735878355,5.0190398105890512,24153.972755452352,40231.088182461077,24.41988281663113,1457.5115076799762,1019.3424869237508
9.75,9.7535382444467427,4.9567082048610267,24285.914327203023,40535.01833566311,24.612065543540705,1457.4990377487065,1019.5013453152322
10.049999999999999,10.05320921951593,4.8983582290586964,24312.450445500072,40658.504154703733,24.684664242366324,1457.3513442754779,1019.5653128977826
10.35,10.352853249410815,4.8323702715913077,24396.185651387514,40888.781932656973,24.827013012270175,1457.2599383989234,1019.685098334392
10.649999999999999,10.65246661326128,4.7574369135165826,24438.114199428659,41062.196099839923,24.929870269872204,1457.0804796782309,1019.7744183745473
10.95,10.95205836291523,4.6990937451284447,24457.407311624549,41175.342792465352,24.995249894512195,1456.9228544202554,1019.8326210674146
11.25,11.251623098612459,4.6215586305490008,24538.111939866259,41419.346371868269,25.144374691395008,1456.7906382169476,1019.9587381063293
11.549999999999999,11.551150378366856,4.5113228274507513,24596.5473095056,41673.068085288374,25.294077335611529,1456.5206164793294,1020.0880850794219
11.85,11.850637484868919,4.4557852470962658,24713.791849374058,41950.658660186848,25.469043812967826,1456.5136442183232,1020.2327798008164
12.149999999999999,12.150077114687697,4.3857328566099412,24857.535831145527,42295.245710630872,25.685983239029436,1456.4986997423666,1020.4119745557067
12.45,12.449447563704847,4.2801487457870362,25098.356699857773,42858.997947319243,26.042429502803724,1456.511179090239,1020.7047615258817
12.75,12.74873625193429,4.1982160111660729,25325.2317848808,43367.772495408353,26.366461678771685,1456.5825256670992,1020.9699547567115
13.049999999999999,13.047953472008183,4.1626900596225527,25540.975456809672,43790.4997868709,26.641904397430835,1456.7889254204163,1021.1927942794416
13.35,13.347111953520543,4.1524159977894444,25727.584713866687,44125.99064828374,26.864089258435861,1457.0345496749942,1021.371304543149
13.649999999999999,13.646211784716334,4.1338657336693263,25955.321806575863,44544.932766302809,27.140701445501172,1457.3148165585733,1021.5937163257175
13.95,13.945264671321835,4.1127345799923161,26044.838444092238,44731.006584986892,27.26100452921964,1457.3840507191185,1021.6923729416777
14.249999999999998,14.244290676732049,4.0998867164734554,26126.451740047152,44890.985306236536,27.365494037286279,1457.4682215820851,1021.7777861516021
14.549999999999999,14.543295517404411,4.0885229665897453,26180.956789003572,45002.210698484545,27.437625378574438,1457.5172557995581,1021.8374040417821
14.85,14.842270619153556,4.1110605003769676,26355.616158375975,45267.358360295206,27.619837388589339,1457.8512199968411,1021.9814602997958
15.149999999999999,15.141191880164927,4.1928238152076389,26667.63295353618,45674.980129267264,27.909984210751528,1458.5739917347175,1022.2059331974456
15.45,15.440039025883237,4.2957811599906695,27062.658158220693,46188.661108617656,28.276463396104774,1459.4825699475769,1022.4888304072273
15.749999999999998,15.738805450106463,4.4054055300196318,27450.830805258236,46676.50438834112,28.6277665053729,1460.3978291635724,1022.7587598265174
16.05,16.03750049160568,4.54110471337934,27807.628096203691,47065.992226772505,28.918655557587194,1461.3429103953126,1022.9779847226141
16.35,16.336115269433094,4.7286320244447362,28335.806895269823,47657.434879563843,29.357695732750052,1462.6897535937744,1023.3090461232333
16.650000000000002,16.634666427196745,4.9141073417902739,28615.880840664737,47830.076481486874,29.512410647971983,1463.6607864653695,1023.414381563014
16.95,16.933180939209436,5.0458000897075914,28895.314884014078,48085.44754631511,29.712572615377137,1464.4639495411736,1023.5606967374274
17.25,17.231659956042467,5.1595376806843714,29105.482567951349,48252.534365922838,29.84905757620237,1465.1101678322816,1023.6581915111221
17.55,17.530099956502788,5.2971916621805111,29420.388945133313,48552.996715300025,30.081470212007311,1465.9743046145547,1023.8287374630645
17.85,17.82849239142481,5.4087563535835965,29696.916012928155,48829.547100877156,30.292628337177305,1466.7025519040155,1023.9849603531266
18.150000000000002,18.126858820220473,5.594714218083662,29893.512125709189,48854.04699750388,30.345593265416948,1467.5308834467126,1024.0076058884613
18.45,18.425202359537558,5.7457211030110278,30185.811344957088,49089.450925255573,30.536218932853533,1468.3882520812508,1024.1424839868803
18.75,18.723509164936488,5.8622141077280645,30427.757315132374,49296.134763566915,30.700546785987051,1469.0705860019079,1024.2602053185415
19.05,19.021792587506056,5.9982391174024929,30604.617790707482,49365.090827894754,30.77373092457508,1469.7146109097114,1024.3034443817567
19.35,19.32006572354658,6.1796068155824013,30808.103413069035,49404.252586136354,30.834573583815821,1470.5222487338858,1024.3312425195975
19.650000000000002,19.618316018645832,6.3413822086695308,31110.961533229354,49632.401861050595,31.021940882679171,1471.4074971159594,1024.4607323785579
19.95,19.916530471465812,6.4218383381315709,31322.353115760579,49841.694140711268,31.18137393944685,1471.932219585844,1024.5778742149262
20.25,20.214709751067332,6.4482484926453463,31490.584046811266,50067.309876058469,31.342323041699306,1472.2439510591739,1024.7028275560685
20.55,20.512877687368036,6.5670791946237523,31551.598881299054,49975.480288769744,31.300297919847463,1472.6662421165336,1024.656218338042
20.85,20.811048771408917,6.6465952608859284,31657.485568718464,50017.206128720587,31.343494922375918,1473.039135477756,1024.6815809706789
21.150000000000002,21.109199679604473,6.734278359288389,31874.302802469087,50220.620178589488,31.500335124024428,1473.5858046978613,1024.7952923101341
21.45,21.407341156142657,6.8420509444815876,31923.092007321746,50127.254778565395,31.454622539096846,1473.9567313903287,1024.746799909163
21.75,21.705491462763305,6.8794800077255136,31944.915303803245,50102.629177235445,31.444011662725636,1474.0951061267019,1024.7349803217094
22.05,22.003637912650316,6.9008138012208713,32009.743006041193,50170.731075230673,31.494976522425752,1474.2473302710782,1024.7737011490274
22.27078664935113,22.223058205941022,6.92747342305772,32014.591478955041,50136.43117753628,31.475740422813264,1474.3312600227187,1024.7561064141444
