% Device,CC1747002
% File name,CC1747002_20240418_073938
% Cast time (UTC),2024-04-18 07:39:38
% Cast time (local),2024-04-18 07:39:38
% Sample type,Cast
% Cast data,Processed
% Location source,GPS
% Default latitude,60
% Default altitude,10
% Start latitude,59.8665664
% Start longitude,10.6472898
% Start altitude,41.110000610351562
% Start GPS horizontal error(Meter),2.3900001049041748
% Start GPS vertical error(Meter),2.5899999141693115
% Start GPS number of satellites,5
% End latitude,59.8665381
% End longitude,10.6476832
% End altitude,50.0099983215332
% End GPS horizontal error(Meter),6.619999885559082
% End GPS vertical error(Meter),8.3500003814697266
% End GPS number of satellites,5
% Cast duration (Seconds),206.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter),Specific conductance (MicroSiemens per Centimeter),Salinity (Practical Salinity Scale),Sound velocity (Meters per Second),Density (Kilograms per Cubic Meter)
0.15,0.15023752257147924,6.5731176399561937,22392.525390625,35461.378325032696,21.469106195287075,1460.0611615878531,1016.8263767172384
0.44999999999999996,0.45065200780479325,6.6115504189440255,22820.176930078607,36094.681576268144,21.893535681238923,1460.7518042239924,1017.1574175932427
0.74999999999999989,0.75099533061038393,6.630896220854579,23047.732655874403,36432.31050892386,22.120063986905098,1461.1177634394094,1017.3348452601132
1.05,1.0512869655794834,6.6340685453681827,23258.057532238636,36761.091130094377,22.339039961452677,1461.4087003491827,1017.5079899861386
1.35,1.3515444706954365,6.6167500863804776,23314.319050266029,36870.201691458991,22.409451682457917,1461.4312883779853,1017.5665155915152
1.65,1.6517813700777388,6.57153410449811,23377.409476083631,37022.922925929292,22.505472184451676,1461.3727942320916,1017.6480478783634
1.9500000000000002,1.95199472352215,6.5378316597555486,23445.201997756565,37169.965029133986,22.599111608231382,1461.3579336778591,1017.7265245312652
2.25,2.2521893731896143,6.5023126467181971,23475.639809242432,37260.184787874685,22.654661881529364,1461.2880750784393,1017.7752470809663
2.55,2.5523636315115135,6.44652406772021,23540.261593618165,37429.035945155847,22.760005507957629,1461.1980389238156,1017.8651884676352
2.85,2.8525097937637662,6.3633243908422612,23597.170852773266,37619.052366246251,22.875874241816042,1461.0094751627325,1017.9661862375212
3.15,3.1526363579350427,6.3287427593848014,23608.221830021223,37678.214557379855,22.910725193909002,1460.9171466350445,1017.9985086592038
3.4499999999999997,3.4527493349290874,6.2608732090535462,23627.479180571478,37790.817650174693,22.976814357741787,1460.728111315774,1018.058749101879
3.75,3.7528454654644157,6.2117500512464137,23653.783050751961,37892.433157248372,23.037957014509708,1460.6090887057658,1018.1131924708583
4.05,4.0529253664535263,6.1595990547855717,23679.600581768569,37997.2806134869,23.100796921994249,1460.4796491311272,1018.169259969606
4.35,4.3529870227877128,6.1124200784119695,23723.337823170103,38125.188852845073,23.179606224472863,1460.3903930808399,1018.2373916252445
4.6499999999999995,4.6530307479175477,6.0731329362171085,23756.058308613487,38226.042989255118,23.241407358952305,1460.3119795318078,1018.2913451284161
4.9499999999999993,4.9530584107595867,6.0291096731245508,23786.859686661435,38329.910102551381,23.304537089609379,1460.2157294195465,1018.3468057420972
5.2499999999999991,5.25306897860128,5.9794784783113339,23819.796963464974,38444.477011033552,23.373982626595922,1460.1042801467472,1018.4077821966191
5.55,5.5530645084594621,5.9494029965662518,23844.435545073135,38521.640542983339,23.421150603750416,1460.0449687923926,1018.4492883487284
5.85,5.8530497143543307,5.9286833898875875,23861.336615561315,38574.769437749477,23.453578572848997,1460.0055028186637,1018.4782665377953
6.1499999999999995,6.1530279742126224,5.9143473733360068,23870.792525297478,38607.951571842532,23.473591204395923,1459.976630393737,1018.4968400051561
6.4499999999999993,6.453000223043877,5.9017900566361456,23886.360427751344,38648.829702054361,23.498975309195036,1459.9618050196661,1018.5194713602458
6.7499999999999991,6.7529698832647247,5.8637921983064976,23850.519435393104,38638.34891407445,23.48657899206415,1459.7948752948662,1018.5148049695174
7.0499999999999989,7.0529281079740507,5.77695551412641,23880.310990513823,38795.765519355751,23.579118455069487,1459.558672398229,1018.5975205296056
7.35,7.3528755527226117,5.7727132929541112,23864.857679586847,38776.004982718041,23.565242703916159,1459.5285859193016,1018.5884010495349
7.6499999999999995,7.65282430229627,5.7439359330422288,23842.285932315845,38775.591362541192,23.560773380865591,1459.4091822871919,1018.5890450777985
7.9499999999999993,7.9527653088375523,5.6951003839238989,23865.036366790868,38874.341618523948,23.619459840155383,1459.2864390614395,1018.6413791433826
8.25,8.2526899131969724,5.6679294679420185,23912.400734551531,38986.004515805,23.689812516490363,1459.267728817186,1018.7008435092217
8.5499999999999989,8.5525950959504868,5.6477002987712037,23980.553070074504,39122.924128561746,23.777985390167878,1459.3001307758973,1018.7737032236705
8.85,8.8524835954836885,5.62862170459598,24012.172889600548,39198.911921651044,23.825729373802783,1459.2863332103648,1018.814576000624
9.1499999999999986,9.152359897603553,5.5973923088035944,24036.25850056026,39278.27943305557,23.873939933080571,1459.2228731986534,1018.8569685434153
9.45,9.4522151746816636,5.4994594013497249,24077.387853890243,39471.827249542526,23.98833242818294,1458.9666583334863,1018.9578428845982
9.75,9.7520465636892588,5.4195642347197275,24086.670939286942,39590.756056583043,24.055494230445941,1458.7249707268072,1019.0197083488216
10.049999999999999,10.051856359492126,5.3497363548624559,24130.499076177744,39754.050569061532,24.153585750457971,1458.5637188299722,1019.1050126949433
10.35,10.351642333023202,5.29137652450938,24173.254796152698,39901.215411246849,24.242571647615584,1458.4383573413488,1019.1820526514376
10.649999999999999,10.651395387127646,5.1350676559973065,24221.3647609676,40188.004615525075,24.409136868550085,1458.0024602863998,1019.3292557589327
10.95,10.951098537348761,4.9195127562937193,24274.799442106865,40566.836164470187,24.62673013627148,1457.3811152810633,1019.5218819173704
11.25,11.250752727955669,4.8115840893141639,24350.445019098719,40840.575506061476,24.79110518690603,1457.1415235653299,1019.6627563150772
11.549999999999999,11.550368865989356,4.771530237619066,24452.210401762379,41066.431934467313,24.934694773061029,1457.160472826349,1019.7812517291198
11.85,11.849937233510804,4.6589933806839818,24597.399516875637,41467.016768167166,25.1823169127515,1457.0065135836749,1019.9883766511266
12.149999999999999,12.14944525400978,4.5059229203156717,24706.378901857672,41866.812586375025,25.421931361200283,1456.6704930232181,1020.1926260296704
12.45,12.448910297030109,4.416835081508875,24735.002866571827,42042.257091960244,25.522874965626041,1456.4271304178803,1020.2815424641798
12.75,12.748347412574615,4.39322367244551,24828.554836208714,42235.16806610785,25.647045141801708,1456.4904446960966,1020.3833227554417
13.049999999999999,13.047750903695702,4.335461964859137,24924.080403034175,42481.1452311381,25.800389928872669,1456.4462815293923,1020.5111092451267
13.35,13.347115429872497,4.2795615926747459,25032.1504362869,42746.798576638386,25.967108737342464,1456.4269987062417,1020.6493522824545
13.649999999999999,13.646437956346738,4.2286928908552506,25155.036362949028,43031.408309776416,26.147340376043768,1456.44629201037,1020.7979056934544
13.95,13.945715159544893,4.2065127512536247,25313.830985240264,43335.93537995001,26.3462637313339,1456.6113650655088,1020.958903859125
14.249999999999998,14.244930614415878,4.183125558504285,25581.145990183533,43828.660399826338,26.670825197748858,1456.9321645798848,1021.2196665675576
14.549999999999999,14.544061071639378,4.1760052186185064,25925.8207186656,44430.038527209304,27.071658607502769,1457.4198124480215,1021.5395923649846
14.85,14.843126065012521,4.1841733592339256,26071.154268091697,44666.5971092903,27.231598094164525,1457.6640333776777,1021.6671627974824
15.149999999999999,15.142132823863513,4.2384947565525088,26411.68788585834,45165.950069880622,27.577183435133477,1458.3411554342208,1021.9379434974153
15.45,15.441061391468278,4.3048169424144458,26755.557304139416,45650.442650291137,27.915920112384985,1459.0594610435633,1022.2020991310036
15.749999999999998,15.739924084676913,4.4206668540887284,27057.045540696508,45983.059586795636,28.16297464356775,1459.8679228702836,1022.3888783444332
16.05,16.038649887672019,4.5636614917510956,28005.335537236962,47364.457114101147,29.125400176271643,1461.7011392583252,1023.1396753811732
16.35,16.337222542165051,4.7440335788855243,28492.262474971092,47895.761009355796,29.522748984341266,1462.964166074375,1023.4382608248039
16.650000000000002,16.635733149657703,4.914690563850896,28784.084067224539,48110.282146804835,29.703269912558184,1463.9061263985248,1023.5654211017813
16.95,16.934209013036039,5.05457506808863,29032.6953174043,48299.959742619452,29.8606039250584,1464.6882877204394,1023.6769297603848
17.25,17.232667598084152,5.1811594631835671,29154.315006697841,48298.865128527745,29.884978107139009,1465.2445640564454,1023.6843226324581
17.55,17.531105236501979,5.3237300873800573,29436.082304480202,48536.380945975267,30.075340281193853,1466.0750569010504,1023.8210272488343
17.85,17.829502118519905,5.4351400939834793,29698.186257298705,48789.304346211218,30.270244757870948,1466.7817233864378,1023.9643704616622
18.150000000000002,18.127868530349755,5.5794224271092254,29905.153460484173,48897.511932685651,30.372448657060612,1467.5028020408208,1024.0305353703386
18.45,18.426211380435337,5.69277394657735,30118.030655667993,49063.715629109094,30.508344807704116,1468.1389396382804,1024.1265031929161
18.75,18.724526593039755,5.7906586969525913,30315.283049000191,49228.052162457556,30.640002680575215,1468.7057017733171,1024.2206764752027
19.05,19.022812464731217,5.9273863439481573,30565.619843067543,49415.1356715738,30.794776799675809,1469.4565984867923,1024.3283797386434
19.35,19.321079026669647,6.031760003056557,30692.400315713166,49453.205865039614,30.84065665991724,1469.9383127139772,1024.3536832512457
19.650000000000002,19.619328572088051,6.1228798225885441,30883.191017800382,49614.931513159332,30.969240677249982,1470.4699994975015,1024.4456595834631
