% Device,CC1747002
% File name,CC1747002_20230427_121936
% Cast time (UTC),2023-04-27 12:19:36
% Cast time (local),2023-04-27 12:19:36
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.8766704
% Start longitude,10.6772262
% Start altitude,38.75
% Start GPS horizontal error(Meter),1.5700000524520874
% Start GPS vertical error(Meter),2.0699999332427979
% Start GPS number of satellites,8
% End latitude,59.8765537
% End longitude,10.6773937
% End altitude,38.549999237060547
% End GPS horizontal error(Meter),3.4600000381469727
% End GPS vertical error(Meter),5.1700000762939453
% End GPS number of satellites,7
% Cast duration (Seconds),254
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
17.25,17.20805675062034,8.311619758605957,31.544550808846125,1024.5956897943484
17.55,17.506250799956153,8.3702375708122947,31.536352916438059,1024.5820658447888
17.85,17.8044359843478,8.4538109589075781,31.645951744785229,1024.6570028990209
18.150000000000002,18.102588717117428,8.541326272374425,31.850381639627383,1024.8055072643817
18.45,18.400727968652497,8.6403210697330444,31.7967392882139,1024.7500553054904
18.75,18.698872471173981,8.6793485775730161,31.827701178731413,1024.76979763375
19.05,18.997016130690195,8.71003707947964,31.814541933056393,1024.7562392673831
19.35,19.295159119068927,8.713981533818334,31.837262243351482,1024.7748003307438
19.650000000000002,19.593295000926741,8.7197052897519924,31.875811241427947,1024.8054823961186
19.95,19.891421913332209,8.7428094396277487,31.918605091375884,1024.8368532778759
20.25,20.189542919544404,8.77109703301345,31.934633881659671,1024.8464773948867
20.55,20.487661228572147,8.7962818001364926,31.949670793510094,1024.8557865954981
20.85,20.78577887923003,8.80806314032347,31.944598468137976,1024.8513930180477
21.150000000000002,21.083894391755244,8.810813626065924,31.96827906481985,1024.8708766873706
21.45,21.381997713350383,8.817769507170242,32.050596389496484,1024.9356075821843
21.75,21.680087381057508,8.8350744247436523,32.08998177912806,1024.9651551157742
22.05,21.978170537164861,8.8587952578981621,32.112835892061369,1024.9807764164959
22.35,22.276251979914008,8.8824812120217018,32.1113223109318,1024.9773271173851
22.650000000000002,22.574334394270366,8.8965330895044854,32.108697306929507,1024.9744835715242
22.95,22.872417593578259,8.9003062450635468,32.104920717841019,1024.9723179656428
23.25,23.170499861323716,8.9037246616851338,32.115295603973152,1024.9812791724253
23.55,23.468580349003123,8.9123518806777682,32.119932554978838,1024.98494889696
23.85,23.766659051785979,8.9155631079548829,32.130310681434032,1024.9939435415984
24.150000000000002,24.064734785751831,8.9206528264143383,32.144660433845473,1025.0057557667865
24.45,24.362807681097919,8.9254188537597656,32.154201873968283,1025.0138553163461
24.75,24.66087942161349,8.9289016175801788,32.153434899899544,1025.0140873232401
25.05,24.958951572948536,8.9334234386188474,32.149165732941988,1025.0114189274486
25.35,25.257023430322381,8.9372169127371013,32.154656298489122,1025.016498178476
25.650000000000002,25.555094546425646,8.937453694329994,32.153474681004589,1025.0169062201283
25.95,25.85316344768874,8.9389358155203968,32.171464429712834,1025.0321204956654
26.25,26.151227179701948,8.9422339350441238,32.196861476749994,1025.0528491126913
26.55,26.449287916344073,8.9486795090787137,32.19672081476353,1025.053111883693
26.85,26.747348496120008,8.951491118698879,32.197067356727139,1025.054317162801
27.150000000000002,27.045406090182158,8.95431583829734,32.221084157706827,1025.0740376946424
27.45,27.343460219846996,8.9600733809040811,32.22622301587662,1025.0785356424979
27.75,27.641512919789285,8.96123975787372,32.232023180452359,1025.0842611911294
28.05,27.939560668694362,8.966360066047697,32.268000721395445,1025.1129817275548
28.35,28.23760179574742,8.9757161866707733,32.290117618203936,1025.130201418858
28.65,28.535640436456287,8.9859321108169841,32.290744030692551,1025.1304746597784
28.95,28.833678508105855,8.9883441925048828,32.294626077159982,1025.1345052370302
29.25,29.131716356484144,8.98975703908143,32.290465656815151,1025.1323997126792
29.55,29.429753975699732,8.9901362761317536,32.2939962091185,1025.1364708327792
29.85,29.727788695599454,8.99002456665039,32.313015878118016,1025.1527343309472
30.15,30.025819441425057,8.9918258764585239,32.326281485629814,1025.1641995338348
30.45,30.323844289559432,8.9957903238741785,32.363031197041416,1025.1936983419628
30.75,30.621861774740978,9.0011389918190741,32.389892321248986,1025.2152458668356
31.05,30.91987431510125,9.0036040333619116,32.405078734675165,1025.2281093132372
31.35,31.217881833882092,9.0029573850087647,32.431424484188732,1025.2501864330347
31.65,31.515883044074098,8.9981523883599852,32.45648554647704,1025.2719067245514
31.950000000000003,31.813878816082532,8.9886537004411817,32.473413331614331,1025.2879961395886
32.25,32.111870333054249,8.9822214690183948,32.487743766331896,1025.3015761220115
32.55,32.409858617168425,8.97883661500081,32.496897763521474,1025.3106321528142
32.85,32.707845001496267,8.9750440312286539,32.500027526878021,1025.3150388658307
33.15,33.005827778375114,8.9673432509364055,32.523344858214017,1025.3358470725725
33.45,33.303803576096584,8.9474164555423084,32.552926647569826,1025.3634587013271
33.75,33.601771725316759,8.91876951343576,32.577974180836392,1025.3888757162997
34.05,33.899730696343305,8.88442788206667,32.618163258462822,1025.4270192383867
34.35,34.197677874423853,8.8439729438209334,32.663891873349314,1025.4704384261061
34.65,34.49561583324963,8.8184196197754829,32.683202344408905,1025.4908702819289
34.95,34.793547434511936,8.8002961644631075,32.708187583881262,1025.5145935603109
35.25,35.09147170024093,8.7768355320918,32.736521845889534,1025.5417601730821
35.55,35.3893894902803,8.7581158875849088,32.753834423947367,1025.5595657632655
35.85,35.687303488187233,8.7499836976554768,32.761589895004718,1025.5682579045454
36.15,35.985215467932811,8.7424332340478639,32.765500704024461,1025.5738501945239
36.45,36.283124278501482,8.7299294095433915,32.782521119982782,1025.5904676891119
36.75,36.581029380255572,8.72496788287794,32.791687415493513,1025.5997758772294
37.05,36.878931759994167,8.718488938336538,32.801214051215311,1025.609599422294
37.35,37.176831648339437,8.7118678151838562,32.808027000757242,1025.6173199457319
37.65,37.474729647946852,8.7088108062744141,32.812925852371521,1025.622994032085
37.95,37.772625922472564,8.7082291368488338,32.819485041671307,1025.6295878320079
38.25,38.0705219591479,8.70716305504322,32.811695403622771,1025.6250211135698
38.55,38.368418290858536,8.7069568310504337,32.813641894716987,1025.6279455405138
38.85,38.666313163409384,8.7064972550004036,32.821398408753559,1025.6354580406189
39.15,38.96420747951683,8.7048448933343341,32.815122276045081,1025.6321664425393
39.45,39.262099719224437,8.70034091858792,32.835452655915688,1025.6501455780488
39.75,39.559990705923283,8.69723999742286,32.821651116075707,1025.6411839361047
40.05,39.85788188233667,8.69686050923742,32.830102677076532,1025.6492284663091
40.35,40.155770257729017,8.6943584197003485,32.842720900988532,1025.660861572572
40.65,40.453656944010589,8.68950137958053,32.840515606213494,1025.6612493790685
40.95,40.751541666670519,8.6848601646528945,32.855128794969396,1025.6747731697719
41.25,41.049424033014191,8.6819158288996618,32.856752494473376,1025.6778652824455
41.55,41.347305270498218,8.6812867545768722,32.861357534612772,1025.6829364233777
41.85,41.645186166232726,8.6800036470397934,32.856384599065819,1025.6806080597951
42.15,41.943067022053462,8.6801976203001612,32.858496474246557,1025.6836005948358
42.45,42.240946103521019,8.6792138788643776,32.8688363193669,1025.69321672993
42.75,42.538824031347609,8.679057867514949,32.865420575905873,1025.6919346407565
43.05,42.836702987363836,8.6767349158765832,32.856308997706591,1025.6865251982954
43.35,43.134580390666194,8.676657300215302,32.875607498867758,1025.7030171765541
43.65,43.432454891339376,8.6743786273856749,32.8783770232757,1025.7069042958131
43.95,43.73032821111088,8.6733663570807025,32.882349938313716,1025.7115392704075
44.25,44.0281993057628,8.670861430441132,32.894259295006584,1025.7226180710256
44.55,44.3260679568172,8.6687031754063639,32.899929220590749,1025.7287578852674
44.85,44.623935637789252,8.6697607182913821,32.89957736996535,1025.729688515398
45.15,44.921802743655327,8.6652055010474971,32.901303433409176,1025.7331080938798
45.45,45.219669141693124,8.6647761332251214,32.901827362006344,1025.734952827296
45.75,45.51753367188379,8.6619445645734849,32.91409436269592,1025.7463619495388
46.05,45.815395748929163,8.662147080184436,32.919890278974457,1025.752237968695
46.35,46.113254652034314,8.6579249407323662,32.938224801642519,1025.7686121001752
46.65,46.411110973526718,8.6545801162719727,32.938115457376561,1025.7704085345711
46.95,46.708966506317637,8.6531095813810133,32.941219884281118,1025.7744338317859
47.25,47.006820803241133,8.65127630499617,32.945340142750581,1025.7793103049517
47.55,47.304674248782682,8.6503993341910945,32.945179170620847,1025.7806873613629
47.85,47.6025269072617,8.64991053026306,32.94899734563198,1025.7851208615905
48.15,47.900378688584254,8.65012288065537,32.9498424298663,1025.7871184971539
48.45,48.198228964000684,8.6471342591037033,32.958701036307076,1025.7958829293891
48.75,48.496076899775851,8.64203410196656,32.965838250471158,1025.8036235165992
49.05,48.793923226336723,8.6397494313040983,32.9684102644811,1025.8073568277607
49.35,49.091768709167951,8.6392871269282718,32.969723531429516,1025.8098246728839
49.65,49.389613696190317,8.6384110044935447,32.96951135490864,1025.811161433795
49.95,49.687457531798096,8.6382330824256641,32.976647202672609,1025.8181453541056
50.25,49.985299308314119,8.63686919062564,32.984323585953021,1025.8257346363064
50.55,50.283140410751741,8.633819588412452,32.97871380700299,1025.8231780356543
50.85,50.580980907223214,8.6318558469181124,32.985673565641193,1025.8302981940487
51.15,50.878818750230913,8.6285011829463976,32.998014487285019,1025.8418460161311
51.45,51.176654125583205,8.6280211100652284,33.003630809310515,1025.8476864296758
51.75,51.474488959091225,8.62730382307412,32.999548594314319,1025.8459679849796
52.05,51.77232406816826,8.6272204000905131,32.99805237363659,1025.8461774341395
52.35,52.070158302728522,8.6252291029366077,33.003837177166439,1025.8523817139103
52.65,52.367991440388955,8.6240233108725164,33.00407721512277,1025.8541231319109
52.95,52.6658232717089,8.6236593231429381,33.012023434218925,1025.8617703362459
53.25,52.963654613994329,8.6245805234838748,33.005490843252474,1025.857881386409
53.55,53.261486244526431,8.6244817433816,33.006651651479416,1025.8601739560413
53.85,53.559317430725272,8.6253086092647475,33.006544858749507,1025.8613317199804
54.15,53.857148444245716,8.6246016764091085,33.005196804811391,1025.8617528745717
54.45,54.1549782864659,8.6251648388906741,33.013823112006577,1025.8697901905071
54.75,54.452807309076817,8.62421538623477,33.009333726335221,1025.8677885219311
55.05,54.750636383348585,8.6232495307922363,33.009995857134328,1025.8698236378998
55.35,55.048465144031326,8.6222156201061981,33.008703005165792,1025.8703382034207
55.65,55.346293643804238,8.6215877532958984,33.008968004933422,1025.8720104149918
55.95,55.644121116695906,8.6215106149658567,33.014601023135633,1025.877801879971
56.25,55.941947976807576,8.6219737766513767,33.011437084699566,1025.8766212882472
56.55,56.239775465405494,8.6224941842458946,33.006267768611778,1025.8738614750043
56.85,56.537602675474218,8.6234869753777055,33.011186860395483,1025.878929472563
57.283731251827128,56.96819120670385,8.6243643449264926,33.011270594405659,1025.880838443599
57.283731251827128,56.965316427431176,8.6243643449264926,33.011270594405659,1025.880838443599
56.85,56.534727896593232,8.6234869753777055,33.011186860395483,1025.878929472563
56.55,56.23690145335194,8.6254585734253268,33.013592633512154,1025.8791424173985
56.25,55.93907402183352,8.6251964632348113,33.005825262300689,1025.8717317328067
55.95,55.64124576369381,8.6228629780476442,33.008808937365416,1025.8730583393126
55.65,55.343418183299548,8.6230163953042176,33.014357217815466,1025.8760114749764
55.35,55.045590749893805,8.6226419150802442,33.013055918079893,1025.8736816211506
55.05,54.747762972470305,8.62263035156668,33.014252445472813,1025.8732521402121
54.75,54.449934469255517,8.6222779266712362,33.009597106986853,1025.8682922266091
54.45,54.15210534185973,8.6246921743621439,33.012163073405155,1025.86856274811
54.15,53.85427532353124,8.62585714650793,33.005458698658259,1025.8617652270057
53.85,53.556445058614457,8.6243287879615558,33.012919932829483,1025.8664746418697
53.55,53.258615041804973,8.6231904303628131,33.01011584431,1025.8630850947018
53.25,52.96078379357067,8.6221820855633347,33.004664064957673,1025.8576020287949
52.95,52.662952202822382,8.6236702500561453,33.010194276224816,1025.8603361772832
52.65,52.365120294986291,8.62390269821863,33.005209398837806,1025.8550282975955
52.35,52.067287626581447,8.62423276442659,33.006611529276746,1025.8547073297211
52.05,51.769454320356907,8.6238775927122191,33.002591363027918,1025.8502451029178
51.75,51.471620259389226,8.6246059773296526,33.003043057107533,1025.8491186709891
51.45,51.173785829902116,8.625649515248849,33.002694423020941,1025.8473170996203
51.15,50.875949705432859,8.62883549637515,32.991959753030415,1025.8370530441664
50.85,50.57811206496234,8.6294068905654058,32.9930930293541,1025.8364844462917
50.55,50.280275205349994,8.6274907226580773,33.001562413417254,1025.8420427944966
50.25,49.98243851627376,8.6261710098181261,32.996956618883,1025.837269872045
49.95,49.684599912753605,8.628046989440918,32.98782924520367,1025.8284655493146
49.65,49.386759130330915,8.6298088735600373,32.981501203962083,1025.821871033796
49.35,49.088917295486404,8.6332649332219109,32.982592125226034,1025.820826610289
49.05,48.7910738296679,8.6368048017947974,32.971523686141673,1025.8102469326595
48.75,48.493228048620743,8.638617748640085,32.96627412655468,1025.8044892069795
48.45,48.195381863683586,8.6377692719879775,32.971157854560722,1025.8070754908606
48.15,47.897534937148293,8.6402778361433352,32.963074256421,1025.7989916089175
47.85,47.599686943753255,8.64000129699707,32.965209113573309,1025.79933740453
47.55,47.301838145104149,8.6427715200853985,32.959477940167289,1025.79305559783
47.25,47.003987335643252,8.6461754816184548,32.951730376329166,1025.7850974768753
46.95,46.706134372036125,8.6492767333984375,32.944803568579353,1025.7778285699831
46.65,46.408279531966848,8.6505639608989835,32.939083752338838,1025.7717833065294
46.35,46.11042271703645,8.6513500213623047,32.9308378962516,1025.763836842352
46.05,45.812564635666725,8.6516017913818359,32.931146197123653,1025.7626710911413
45.75,45.514707048166336,8.6510096933260137,32.938113043224448,1025.7668491457646
45.45,45.216847774450379,8.6538267135620117,32.919749444732673,1025.7506678125437
45.15,44.9189854889727,8.6559368358873137,32.91558725350653,1025.7457160595773
44.85,44.621121183584272,8.6592370988782665,32.906042320762964,1025.7363665348289
44.55,44.323255368048763,8.6601924896240234,32.906137422699324,1025.7349257985818
44.25,44.025388633705155,8.6621170031548136,32.901523943235659,1025.7296491382444
43.95,43.727519832138135,8.6653339715211644,32.891961965737174,1025.720299100461
43.65,43.429649477879991,8.6680852107127677,32.892036024373922,1025.7185661999563
43.35,43.131777249311746,8.6689004898071289,32.879174870476518,1025.7070013889763
43.05,42.833902703417813,8.6701650619506836,32.875061321770545,1025.7022175316545
42.75,42.536027302808726,8.67178542673588,32.875221660478267,1025.700725757119
42.45,42.238150694833237,8.67376708984375,32.868147255889667,1025.6935133292891
42.15,41.940273013597071,8.6745052774131022,32.869314161414437,1025.6929451280219
41.85,41.642394609565137,8.67723687211572,32.865469123241084,1025.6881463395798
41.55,41.344514921768642,8.6770813463621312,32.861527328604119,1025.6837149497405
41.25,41.046634003543751,8.6769258206085418,32.857585549373383,1025.6792835466301
40.95,40.7487513279758,8.6784753799438477,32.849344135188183,1025.671223644662
40.65,40.450867663077531,8.6778888702392578,32.8520722780531,1025.6720812108174
40.35,40.152984605546926,8.6796978657618684,32.857923870706117,1025.6750169693719
40.05,39.855101136862693,8.6799802780151367,32.85186498191176,1025.6688605264358
39.75,39.557217103077754,8.6810073852539062,32.856209448165934,1025.6707361152317
39.45,39.259331271928716,8.6827884187767612,32.8396074816929,1025.6560939745923
39.15,38.961442498869985,8.6876306533813477,32.834634296690112,1025.6500879137138
38.85,38.663551266464651,8.6917605232604167,32.822736869250654,1025.6387692849041
38.55,38.365657136139127,8.7061975139010936,32.815789113278889,1025.6297434382914
38.25,38.067761339063225,8.7045348256993442,32.81358304221078,1025.6269028489678
37.95,37.769864949962894,8.7050978236367662,32.813365758411166,1025.625277546812
37.65,37.471968009339641,8.70583063147201,32.811985896896033,1025.6227158659669
37.35,37.174070146092795,8.7071572625217577,32.808654920707738,1025.6185352612044
37.05,36.876170883603066,8.7068776503490621,32.802885084734733,1025.6126917557594
36.75,36.578271473617384,8.7078555234946577,32.810493732900731,1025.6171303545282
36.45,36.280371537180017,8.7075864218698555,32.801393481800581,1025.6086775114525
36.15,35.98246961361496,8.7085534317681468,32.796154819821446,1025.6030584210068
35.85,35.684565900991977,8.7176775655285983,32.790639257305848,1025.595969603382
35.55,35.386659487718262,8.7247108567941236,32.778574690030055,1025.5840740254196
35.25,35.0887518343358,8.729243278503418,32.785003000497937,1025.5870416852804
34.95,34.790843011002622,8.7336955297533159,32.773049212651223,1025.5756293620211
34.65,34.492932389722476,8.73916244506836,32.774138866003959,1025.5742730944492
34.35,34.19502066235404,8.7422791057772287,32.768007333512934,1025.5676245282311
34.05,33.897104718918733,8.7519494315786481,32.742574060699248,1025.5448563428595
33.75,33.599182413737289,8.7722176096364368,32.72094639009778,1025.5234360423669
33.45,33.301254201445012,8.7864707321010975,32.700415703939626,1025.5037996061051
33.15,33.003319732799255,8.8079452514648438,32.675960737657576,1025.4799768510306
32.85,32.705377251507549,8.834377055936832,32.642391494625109,1025.4482525258363
32.55,32.407427003285726,8.87044744918515,32.622992923258131,1025.4261236386985
32.25,32.10946507037275,8.90711784362793,32.557008750258163,1025.3674383508912
31.950000000000003,31.81149101276613,8.9334672057656661,32.531835674512386,1025.3422847975212
31.65,31.51351056196723,8.9480123519897461,32.51188836934422,1025.3230505984202
31.35,31.215525556910602,8.9598195803491052,32.50000974592183,1025.3105539221012
31.05,30.91753649727827,8.9687990457714,32.483354414790725,1025.2947594139444
30.75,30.619543490840226,8.9781555962353785,32.471938484412284,1025.2830050117855
30.45,30.321544803295222,8.980713712878142,32.438752621849858,1025.2552776673003
30.15,30.023537180604919,8.9926444453114946,32.399227930242766,1025.2211344761029
29.85,29.725518637668195,8.99622917175293,32.348788855103955,1025.1797530234946
29.55,29.427492085579281,8.9962575620936676,32.332503980438005,1025.1656418740583
29.25,29.129459999854397,8.9940814971923828,32.302695378575017,1025.1412945777593
28.95,28.831422581738448,8.9916421401689526,32.2876917803444,1025.1285688763353
28.65,28.533382950180226,8.9898405075073242,32.285388526701766,1025.1256786138172
28.35,28.235343596842011,8.9880369450841737,32.292423928038787,1025.1300936895336
28.05,27.937304243910393,8.9876922673078017,32.287966822270171,1025.1252922940541
27.75,27.639263852347341,8.9869368369567582,32.286072878168348,1025.122559653395
27.45,27.341220872026039,8.9874057769775391,32.268145802979575,1025.1070950344079
27.150000000000002,27.04317034963529,8.9780979033361454,32.221000705671514,1025.0702904213893
26.85,26.745114816855896,8.9645388979081311,32.222559399102487,1025.0722410878614
26.55,26.447059255868233,8.9620571136474609,32.220578994338744,1025.0697072939211
26.25,26.149002405198082,8.9575988628592924,32.212848814168538,1025.0629810617916
25.95,25.850941853658036,8.9525470733642578,32.189161637538874,1025.0438627428957
25.650000000000002,25.552879129407195,8.9500730197698779,32.195260521057619,1025.0476475875316
25.35,25.2548171188466,8.9481897354125977,32.197577557393309,1025.0483824784926
25.05,24.956750045428546,8.9444825913573442,32.1526483433272,1025.0124367824144
24.75,24.658677443729868,8.9390706683719383,32.150178126699245,1025.0099706029257
24.45,24.360605383410277,8.9347410202026367,32.15848834306464,1025.0157711232112
24.150000000000002,24.062532819591318,8.9329719543457031,32.147551776634451,1025.0061186627913
23.85,23.764458694389155,8.9320405167333163,32.147232520349675,1025.0046434464205
23.55,23.466383571999277,8.9284809296107124,32.140903304367882,1024.9988714113874
23.25,23.168306130695367,8.92507868540715,32.128479033813107,1024.9883061934413
22.95,22.87022546548932,8.9207401275634766,32.114042630345288,1024.9763105484592
22.650000000000002,22.572143020366664,8.9137008096575467,32.113596766268095,1024.9756762049344
22.35,22.274059111036319,8.9098224639892578,32.102027716618906,1024.9658519847465
22.05,21.975972909445268,8.9046270465623412,32.094667778425887,1024.9595231481037
21.75,21.677885819692364,8.8979927779529877,32.094899708194959,1024.9593550423335
21.45,21.379793748955549,8.8917133181876959,32.051358031275967,1024.9248813172603
21.150000000000002,21.081694291661684,8.8638964604418877,32.026302354345376,1024.9081716166847
20.85,20.78358533709476,8.8480597876222831,31.962359419556179,1024.8591886834959
20.55,20.485467768223206,8.82284226517332,31.945597858368359,1024.8485518783366
20.25,20.1873487282337,8.815319242729851,31.94605318645986,1024.8486849411652
19.95,19.889227433095044,8.8164697278798929,31.927548828824122,1024.8326579177312
19.650000000000002,19.591099936099923,8.8123559951782227,31.893997248823567,1024.8056571122972
19.35,19.292967882452889,8.80733871459961,31.888747279479524,1024.800941778537
19.05,18.994834532616636,8.7956270702584121,31.882363884506876,1024.7963570326233
18.75,18.696694481513628,8.7715052317084687,31.825934492832186,1024.754484872979
18.45,18.398544853317631,8.7480271644193781,31.792028014628876,1024.7301320928552
18.150000000000002,18.10039226816242,8.7363615036010742,31.796172785756905,1024.7337695687315
17.85,17.802239260394792,8.7282316578572967,31.787499714916315,1024.7268381314518
17.55,17.50407569165861,8.7182836532592773,31.702955844042606,1024.6607905162161
17.25,17.205889247001174,8.6779119438716172,31.5799820167451,1024.5692282249665
16.95,16.907683103367049,8.59006971351202,31.508509538051069,1024.5250295865237
16.650000000000002,16.609461583478517,8.5081630035148876,31.415775235008386,1024.4631890228877
16.35,16.311227729569765,8.4377716404251544,31.374550332197988,1024.4398991667963
16.05,16.012975577209588,8.345653995776507,31.227887380936586,1024.3370999062515
15.749999999999998,15.714700477126847,8.27612709462287,31.146301362418431,1024.2818841932017
15.45,15.416400085839273,8.2321891784667969,30.98830303761784,1024.1630253611131
15.149999999999999,15.118073350344764,8.1875162124633789,30.902233576178691,1024.1005989956966
14.85,14.81974547685096,8.0925616981301243,30.9558917629547,1024.1548228236895
14.549999999999999,14.521381160411565,7.9789726592103474,30.548562408330881,1023.850074879937
14.249999999999998,14.222966508467971,7.7387538167733663,30.455494695371193,1023.8089390869587
13.95,13.9244897854132,7.5202298376481673,29.929132030662771,1023.4239268725105
13.649999999999999,13.625956925710833,7.341586961471144,29.900302671118972,1023.4235124045612
13.35,13.327389575191733,7.2014723270959937,29.578007240767956,1023.1871114565886
13.049999999999999,13.028759071256832,7.0574812889099112,29.30599685500939,1022.9903045721668
12.75,12.730113594569261,6.92339788213054,29.405643521576678,1023.0841221607118
