% Device,CC1747002
% File name,CC1747002_20230427_090408
% Cast time (UTC),2023-04-27 09:04:08
% Cast time (local),2023-04-27 09:04:08
% Sample type,Cast
% Cast data,Down & up
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,59.9048457
% Start longitude,10.650652
% Start altitude,45.279998779296875
% Start GPS horizontal error(Meter),2.2000000476837158
% Start GPS vertical error(Meter),3.0899999141693115
% Start GPS number of satellites,6
% End latitude,59.905028
% End longitude,10.65099
% End altitude,41.0099983215332
% End GPS horizontal error(Meter),2.2400000095367432
% End GPS vertical error(Meter),2.630000114440918
% End GPS number of satellites,6
% Cast duration (Seconds),315.8
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2017-12-06
% Temperature calibration date,2017-11-30
% Pressure calibration date,2017-11-29
% 
Pressure (Decibar),Depth (Meter),Temperature (Celsius),Salinity (Practical Salinity Scale),Density (Kilograms per Cubic Meter)
25.35,25.258467786125312,9.0170216173682114,32.353820573506738,1025.1599328685122
25.650000000000002,25.556493316751176,9.02845992808269,32.377709640331112,1025.1782060254252
25.95,25.854513868669166,9.0394475192379531,32.399077757313918,1025.1945749419629
26.25,26.152530124374803,9.04774978017247,32.416345494056635,1025.2081535300217
26.55,26.450541567234168,9.0552233645902849,32.441563062693589,1025.2280781141765
26.85,26.748548642918127,9.0644210000429961,32.455094034351674,1025.2385910409373
27.150000000000002,27.046553797052624,9.0784621310958471,32.460115542026088,1025.2416887937436
27.45,27.344553013790794,9.0720831670441857,32.505863470517291,1025.2798353231335
27.75,27.642541195793413,9.0540704118149566,32.549317610435949,1025.3180108211568
28.05,27.940519282144486,9.0329859385933009,32.583864653477242,1025.3497000099196
28.35,28.238490730947028,9.0228877237585028,32.598481231465705,1025.3640801396791
28.65,28.536459102901684,9.0097874067721584,32.603301187673885,1025.3712651209041
28.95,28.834424559425454,9.0027184597440861,32.617104334948728,1025.3845348694756
29.25,29.132387563120997,8.9980854620404322,32.619546294170846,1025.3885361602161
29.55,29.43034897570281,8.9956152242765643,32.626686495333971,1025.3958752991039
29.85,29.7283086762164,8.9955967261400662,32.631113625955578,1025.4007091882602
30.15,30.026267228542824,8.99509360993367,32.633685536734752,1025.4041673344104
30.45,30.324225389234776,9.0016863692671247,32.632776374948321,1025.4037939852515
